38,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
37,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
38,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
37,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
39,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
39,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
34,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
35,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
34,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
36,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
35,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
36,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
33,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
33,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
38,-36,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
38,-37,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
37,-37,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
37,-35,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
37,-34,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
38,-34,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
38,-35,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
37,-36,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
32,-38,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
32,-39,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
38,-33,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
37,-33,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,q125xRJM6snej1oYRprso8yVM+8=
37,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
39,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
38,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
36,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,Q004c9ST+bsbBD7d0Izv2gSUYko=
33,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
34,-40,pkxgyX9+k191ZmW1H1uvZdoLC1Y=,ln4KK4amVEkViJUSM+G1RPEYbmg=
