0,0,NOHrKlXx+Ttyx5JfelUSRF661eY=,l82lBqECem3+jqQwyVQzsyo/Z+g=
0,1,NOHrKlXx+Ttyx5JfelUSRF661eY=,mftndtJlD09rmvFOTEl1CInS/+s=
0,2,NOHrKlXx+Ttyx5JfelUSRF661eY=,mftndtJlD09rmvFOTEl1CInS/+s=
0,3,NOHrKlXx+Ttyx5JfelUSRF661eY=,mftndtJlD09rmvFOTEl1CInS/+s=
0,4,NOHrKlXx+Ttyx5JfelUSRF661eY=,hhoIEVL5TiwnEfsgsfFUoVYtAlE=
0,5,NOHrKlXx+Ttyx5JfelUSRF661eY=,hhoIEVL5TiwnEfsgsfFUoVYtAlE=
0,6,NOHrKlXx+Ttyx5JfelUSRF661eY=,vNO61e2WZOcRK2Muls8bhQlDKno=
0,7,NOHrKlXx+Ttyx5JfelUSRF661eY=,+EiqSxse/mM4EKX3WOk3yZDZ3RE=
0,8,NOHrKlXx+Ttyx5JfelUSRF661eY=,+6rNMX6o7MHiF1CilFheQSFl8AM=
0,9,NOHrKlXx+Ttyx5JfelUSRF661eY=,+6rNMX6o7MHiF1CilFheQSFl8AM=
1,1,NOHrKlXx+Ttyx5JfelUSRF661eY=,DomsWzv+6rD1HbnQy1D4SeVl/SI=
1,0,NOHrKlXx+Ttyx5JfelUSRF661eY=,LXBzJ9qfQSQb3/jj3a9j7o+CuqI=
1,3,NOHrKlXx+Ttyx5JfelUSRF661eY=,GUEj6yzlVhp0g8uJlKOaHfl5EnU=
1,2,NOHrKlXx+Ttyx5JfelUSRF661eY=,LMzyBDwCMTADl9SraDqjmnWY75M=
1,5,NOHrKlXx+Ttyx5JfelUSRF661eY=,NMmkLRGTxyi4zequwec2ZdMT+u0=
1,4,NOHrKlXx+Ttyx5JfelUSRF661eY=,rLVumrIsVkVp5wOFDCyet6lUSnQ=
1,7,NOHrKlXx+Ttyx5JfelUSRF661eY=,E1lp4GHB3gFfDswTLUjiEdlLuFM=
1,6,NOHrKlXx+Ttyx5JfelUSRF661eY=,47qnCDC8pAVGAKiUTLyR9NkCqQ4=
1,9,NOHrKlXx+Ttyx5JfelUSRF661eY=,+6rNMX6o7MHiF1CilFheQSFl8AM=
1,8,NOHrKlXx+Ttyx5JfelUSRF661eY=,+6rNMX6o7MHiF1CilFheQSFl8AM=
2,2,NOHrKlXx+Ttyx5JfelUSRF661eY=,vmxnaXbnyJ/8vfah+JZxi914lOM=
2,3,NOHrKlXx+Ttyx5JfelUSRF661eY=,P4FuAKxI0ReHOskpVBZVdwN5zjs=
2,0,NOHrKlXx+Ttyx5JfelUSRF661eY=,UTEi6GkecR8txWabnYwzOIGej1Q=
2,1,NOHrKlXx+Ttyx5JfelUSRF661eY=,Rs+VxIxnGN23iprE0QCcN3vFMXQ=
2,6,NOHrKlXx+Ttyx5JfelUSRF661eY=,V8qt7jIdis4v3TAuL1i0CGI9FjY=
2,7,NOHrKlXx+Ttyx5JfelUSRF661eY=,m4BrXJ6Hg9cRkVaR5LGGMSLu3KE=
2,4,NOHrKlXx+Ttyx5JfelUSRF661eY=,MYvA5spqt2/pHfULY9XTDMJuKxs=
2,5,NOHrKlXx+Ttyx5JfelUSRF661eY=,fLgDUo/XJZdNLGJDCFmWuzluQVs=
2,8,NOHrKlXx+Ttyx5JfelUSRF661eY=,+6rNMX6o7MHiF1CilFheQSFl8AM=
2,9,NOHrKlXx+Ttyx5JfelUSRF661eY=,igZJhJU1fIn6DtuWJ947KhV3v+U=
3,3,NOHrKlXx+Ttyx5JfelUSRF661eY=,XdApSRg56B73sMY7h/3u3t9uX4c=
3,2,NOHrKlXx+Ttyx5JfelUSRF661eY=,36iesFO+W/gbAr7jpvsvK8MezQ8=
3,1,NOHrKlXx+Ttyx5JfelUSRF661eY=,XdApSRg56B73sMY7h/3u3t9uX4c=
3,0,NOHrKlXx+Ttyx5JfelUSRF661eY=,2S+WzXOcaJp79dzZT9eXavTGnyY=
3,7,yiHymdQ87lqmJVPwTyPnsi6G7DM=,aBwzYbEV/ITXnrGOKdKa2ZZM2fw=
3,6,yiHymdQ87lqmJVPwTyPnsi6G7DM=,nWMEdNEC5OKB76lJ7OAIAU5gNBg=
3,5,yiHymdQ87lqmJVPwTyPnsi6G7DM=,buQ/Gt2JNLW96Nj7bi6HXZ4CkcY=
3,4,yiHymdQ87lqmJVPwTyPnsi6G7DM=,iAxuru/U7tvuOIKZCBxWSnKhJ9U=
3,9,yiHymdQ87lqmJVPwTyPnsi6G7DM=,/L+ZISoQadCujbw8hP+Hxufwhwo=
3,8,yiHymdQ87lqmJVPwTyPnsi6G7DM=,+6rNMX6o7MHiF1CilFheQSFl8AM=
4,4,yiHymdQ87lqmJVPwTyPnsi6G7DM=,i4L/dLLbfuL5YYVvaVA5Hs2dCiU=
4,5,yiHymdQ87lqmJVPwTyPnsi6G7DM=,KLWz9wQlM/UcI4CLEbdQCHiRO/I=
4,6,yiHymdQ87lqmJVPwTyPnsi6G7DM=,KLWz9wQlM/UcI4CLEbdQCHiRO/I=
4,7,yiHymdQ87lqmJVPwTyPnsi6G7DM=,9KejasC6uH/fMYg9cg0bXuWlb28=
4,0,yiHymdQ87lqmJVPwTyPnsi6G7DM=,8bquUgcrGUYK/lO62BUXU7L7RJA=
4,1,yiHymdQ87lqmJVPwTyPnsi6G7DM=,9bappHULkXP6e/Vmrb1QauFntTo=
4,2,yiHymdQ87lqmJVPwTyPnsi6G7DM=,9bappHULkXP6e/Vmrb1QauFntTo=
4,3,yiHymdQ87lqmJVPwTyPnsi6G7DM=,uR70r0pgv1n7D7pNQsoSW6Q3oyg=
4,8,yiHymdQ87lqmJVPwTyPnsi6G7DM=,+6rNMX6o7MHiF1CilFheQSFl8AM=
4,9,yiHymdQ87lqmJVPwTyPnsi6G7DM=,zgRk2JMyPUJc8nLvNCaQh4rM2TU=
5,5,yiHymdQ87lqmJVPwTyPnsi6G7DM=,NcjHQZwFacicGeetHSnYbEhvGTA=
5,4,yiHymdQ87lqmJVPwTyPnsi6G7DM=,sQ0IzaqZNHwlkESBoqSMlH6sogE=
5,7,yiHymdQ87lqmJVPwTyPnsi6G7DM=,RtE4qUMq6fr+oedQSzUu20FNjhs=
5,6,yiHymdQ87lqmJVPwTyPnsi6G7DM=,NcjHQZwFacicGeetHSnYbEhvGTA=
5,1,rrwBcnrXlgy2tscHpNApq2Gi+PM=,LP8MZrrf/UAIMNVOP6DaYU0bBVQ=
5,0,rrwBcnrXlgy2tscHpNApq2Gi+PM=,s6iEOp4ZC/NXqWsWIUAOK8CoP7M=
5,3,rrwBcnrXlgy2tscHpNApq2Gi+PM=,e3d5rvh+gyRKrzZ6bbzlQuVIQtA=
5,2,rrwBcnrXlgy2tscHpNApq2Gi+PM=,LP8MZrrf/UAIMNVOP6DaYU0bBVQ=
5,9,rrwBcnrXlgy2tscHpNApq2Gi+PM=,+6rNMX6o7MHiF1CilFheQSFl8AM=
5,8,rrwBcnrXlgy2tscHpNApq2Gi+PM=,+6rNMX6o7MHiF1CilFheQSFl8AM=
6,6,rrwBcnrXlgy2tscHpNApq2Gi+PM=,97ngcy3+J/iWSxQEROpVDVK/nAk=
6,7,rrwBcnrXlgy2tscHpNApq2Gi+PM=,7Bvwc9STnc6dV12HykU0J8yQUsQ=
6,4,rrwBcnrXlgy2tscHpNApq2Gi+PM=,tV4368TquFypLXkfc35a3X5x42I=
6,5,rrwBcnrXlgy2tscHpNApq2Gi+PM=,97ngcy3+J/iWSxQEROpVDVK/nAk=
