-10,6,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,7,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,4,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,5,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,2,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,3,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,0,NOHrKlXx+Ttyx5JfelUSRF661eY=,Za7QMxdUmBaQ7KdeAEJe4j1gqrQ=
-10,1,NOHrKlXx+Ttyx5JfelUSRF661eY=,EWMDWuIlC3kZt9bhMfL0TYVEyYU=
-10,8,NOHrKlXx+Ttyx5JfelUSRF661eY=,uD7EVXTB1VcciaiuQIU+LyHdu1w=
-10,9,NOHrKlXx+Ttyx5JfelUSRF661eY=,uD7EVXTB1VcciaiuQIU+LyHdu1w=
-9,7,yiHymdQ87lqmJVPwTyPnsi6G7DM=,uD7EVXTB1VcciaiuQIU+LyHdu1w=
-9,6,yiHymdQ87lqmJVPwTyPnsi6G7DM=,lUvBIMoV4ccYnDnY6xHgTwSJCIE=
-9,5,yiHymdQ87lqmJVPwTyPnsi6G7DM=,TD8ipEPDuP7loZ7JkREAEdIc2s8=
-9,4,yiHymdQ87lqmJVPwTyPnsi6G7DM=,TD8ipEPDuP7loZ7JkREAEdIc2s8=
-9,3,yiHymdQ87lqmJVPwTyPnsi6G7DM=,TD8ipEPDuP7loZ7JkREAEdIc2s8=
-9,2,yiHymdQ87lqmJVPwTyPnsi6G7DM=,TD8ipEPDuP7loZ7JkREAEdIc2s8=
-9,1,yiHymdQ87lqmJVPwTyPnsi6G7DM=,TD8ipEPDuP7loZ7JkREAEdIc2s8=
-9,0,yiHymdQ87lqmJVPwTyPnsi6G7DM=,hJ+ubc4CHpjxL6PNrL9EzU3+Zmg=
-9,9,yiHymdQ87lqmJVPwTyPnsi6G7DM=,uD7EVXTB1VcciaiuQIU+LyHdu1w=
-9,8,yiHymdQ87lqmJVPwTyPnsi6G7DM=,uD7EVXTB1VcciaiuQIU+LyHdu1w=
-8,8,yiHymdQ87lqmJVPwTyPnsi6G7DM=,ebNqWYbphkPkULMU2VQx38qrkwY=
-8,9,yiHymdQ87lqmJVPwTyPnsi6G7DM=,ebNqWYbphkPkULMU2VQx38qrkwY=
