-68,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-67,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-79,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-76,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-79,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-76,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-72,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-74,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,74,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-79,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-76,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-79,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-76,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-79,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-72,75,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-76,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-79,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-78,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-72,76,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-76,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-73,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-72,77,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-72,78,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-72,73,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,961cKi1CDTQqAhq6LQr0RQlD544=
-76,65,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-79,72,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,70,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-75,65,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-78,72,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-77,72,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-76,72,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-75,72,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,ngN5CPs19Z8kPbt0nK2OGM+OLdk=
-74,65,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-79,71,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-78,67,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-79,66,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-79,65,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-77,67,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-78,71,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-77,71,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-76,71,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
-76,68,Fb5R0HK0srfVbFdoMG1N6R1M1NY=,BYa1AKqyzV7aTmWsm1wlNhjdQwQ=
